Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	tree_length
0	-426.9207	-581.7659	154.8452	2.218448	1.434133	0.4486159	0.7031196
6	-420.213	-574.862	154.649	2.036446	1.895925	0.4906818	0.6880212
12	-419.2974	-574.112	154.8146	2.053838	3.107973	0.1695048	0.5360384
18	-423.03	-577.8854	154.8554	1.996769	2.916287	0.1695048	0.7580272
24	-424.7299	-579.5466	154.8167	2.062319	2.011488	0.2754181	0.9167323
30	-432.8876	-587.935	155.0474	1.833538	2.011488	0.2754181	0.9145346
36	-438.0611	-593.3144	155.2533	1.833538	2.011488	0.2180948	0.8516101
42	-441.1737	-596.1158	154.9421	1.928552	1.357019	0.3319349	1.219771
48	-434.7529	-589.395	154.6421	1.90455	1.912771	0.3319349	1.167964
54	-437.7533	-591.4705	153.7172	1.968099	1.126841	1.127737	1.465797
60	-434.7568	-589.2807	154.5239	1.914013	1.126841	0.5421616	1.415827
66	-432.1236	-588.5659	156.4423	1.84146	0.7594957	0.1928641	0.71717
72	-438.4751	-594.0013	155.5263	2.110655	0.6653354	0.5254375	0.7947269
78	-435.5476	-591.566	156.0184	1.929391	0.6653354	0.2983396	0.9414748
84	-439.1276	-594.4075	155.28	1.812459	0.77463	0.4626876	1.292925
90	-451.3155	-605.1857	153.8702	2.296089	1.077	1.241296	1.014443
96	-453.5186	-606.7443	153.2257	2.405407	1.744209	1.251942	1.020342
102	-437.6492	-592.2114	154.5622	2.039712	2.11789	0.3518787	0.9623605
108	-437.1423	-590.9707	153.8284	2.561752	1.717276	0.7063157	0.8255411
114	-436.0999	-591.4725	155.3726	2.174532	0.9896168	0.3279908	0.8944519
120	-430.0865	-584.7412	154.6547	2.3368	1.644714	0.3279908	0.9130959
126	-424.583	-579.2239	154.6408	2.039571	1.644714	0.4296338	1.024087
132	-430.5965	-584.7944	154.198	2.153569	1.644714	0.7630573	0.845587
138	-431.2861	-586.7973	155.5112	2.28357	1.152153	0.2464747	0.478919
144	-436.9091	-591.775	154.8659	2.27775	2.074198	0.2464747	0.508259
150	-441.4822	-597.2835	155.8013	2.077112	1.016592	0.2464747	0.66536
156	-443.8684	-599.3915	155.5231	2.100816	1.016592	0.3386001	0.7282092
162	-437.6745	-592.2269	154.5524	1.787892	2.659531	0.3386001	0.9756907
168	-438.4665	-593.4349	154.9684	1.92259	1.609664	0.3386001	1.018507
174	-437.6593	-592.9	155.2408	1.92259	1.298995	0.3386001	0.9803097
